Conventions,G,BADC-CSV,1
title,G,uk-radiation-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202007
history,G,Created 2020-07-15
last_revised_date,G,2020-07-15
observation_station,G,filton
historic_county_name,G,avon
midas_station_id,G,00676
location,G,51.522,-2.577
height,G,59,m
date_valid,G,2017-01-01 00:00:00,2017-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,glbl_irad_amt,Global solar irradiation amount,KJ/m2
type,glbl_irad_amt,int
long_name,glbl_irad_amt_q,QC code: Global solar irradiation amount,1
type,glbl_irad_amt_q,int
long_name,difu_irad_amt,Diffuse solar irradiation amount,KJ/m2
type,difu_irad_amt,int
long_name,difu_irad_amt_q,QC code: Diffuse solar irradiation amount,1
type,difu_irad_amt_q,int
long_name,direct_irad,Direct solar irradiation amount,KJ/m2
type,direct_irad,int
long_name,direct_irad_q,QC code: Direct solar irradiation amount,1
type,direct_irad_q,int
long_name,irad_bal_amt,Irradiation balance amount,KJ/m2
type,irad_bal_amt,int
long_name,irad_bal_amt_q,QC code: Irradiation balance amount,1
type,irad_bal_amt_q,int
long_name,glbl_s_lat_irad_amt,Mean global S latitude radiation,KJ/m2
type,glbl_s_lat_irad_amt,int
long_name,glbl_s_lat_irad_amt_q,QC code: Mean global S latitude radiation,1
type,glbl_s_lat_irad_amt_q,int
long_name,glbl_horz_ilmn,Global horizontal illumination,KJ/m2
type,glbl_horz_ilmn,int
long_name,glbl_horz_ilmn_q,QC code: Global horizontal illumination,1
type,glbl_horz_ilmn_q,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,glbl_irad_amt,glbl_irad_amt_q,difu_irad_amt,difu_irad_amt_q,direct_irad,direct_irad_q,irad_bal_amt,irad_bal_amt_q,glbl_s_lat_irad_amt,glbl_s_lat_irad_amt_q,glbl_horz_ilmn,glbl_horz_ilmn_q,meto_stmp_time,midas_stmp_etime
2017-03-11 07:00:00,DCNN,4913,1,1,HCM,676,1011,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 06:52:00,0
2017-03-11 08:00:00,DCNN,4913,1,1,HCM,676,1011,136,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 07:52:00,0
2017-03-11 09:00:00,DCNN,4913,1,1,HCM,676,1011,638,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 08:54:00,0
2017-03-11 10:00:00,DCNN,4913,1,1,HCM,676,1011,834,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 09:51:00,0
2017-03-11 11:00:00,DCNN,4913,1,1,HCM,676,1011,984,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 10:54:00,0
2017-03-11 12:00:00,DCNN,4913,1,1,HCM,676,1011,952,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 11:51:00,0
2017-03-11 13:00:00,DCNN,4913,1,1,HCM,676,1011,901,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 12:52:00,0
2017-03-11 14:00:00,DCNN,4913,1,1,HCM,676,1011,744,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 13:52:00,0
2017-03-11 15:00:00,DCNN,4913,1,1,HCM,676,1011,561,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 14:51:00,0
2017-03-11 16:00:00,DCNN,4913,1,1,HCM,676,1011,506,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 15:51:00,0
2017-03-11 17:00:00,DCNN,4913,1,1,HCM,676,1011,276,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 16:52:00,0
2017-03-11 18:00:00,DCNN,4913,1,1,HCM,676,1011,66,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 17:52:00,0
2017-03-11 19:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 18:52:00,0
2017-03-11 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 19:54:00,0
2017-03-11 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 20:54:00,0
2017-03-11 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 21:51:00,0
2017-03-11 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 22:51:00,0
2017-03-12 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-11 23:52:00,0
2017-03-12 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 00:51:00,0
2017-03-12 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 01:51:00,0
2017-03-12 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 02:55:00,0
2017-03-12 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 03:51:00,0
2017-03-12 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 04:53:00,0
2017-03-12 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 05:53:00,0
2017-03-12 07:00:00,DCNN,4913,1,1,HCM,676,1011,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 06:51:00,0
2017-03-12 08:00:00,DCNN,4913,1,1,HCM,676,1011,68,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 07:51:00,0
2017-03-12 09:00:00,DCNN,4913,1,1,HCM,676,1011,181,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 08:54:00,0
2017-03-12 10:00:00,DCNN,4913,1,1,HCM,676,1011,312,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 09:54:00,0
2017-03-12 11:00:00,DCNN,4913,1,1,HCM,676,1011,811,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 10:52:00,0
2017-03-12 12:00:00,DCNN,4913,1,1,HCM,676,1011,1098,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 11:52:00,0
2017-03-12 13:00:00,DCNN,4913,1,1,HCM,676,1011,1139,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 12:52:00,0
2017-03-12 14:00:00,DCNN,4913,1,1,HCM,676,1011,750,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 13:51:00,0
2017-03-12 15:00:00,DCNN,4913,1,1,HCM,676,1011,442,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 14:51:00,0
2017-03-12 16:00:00,DCNN,4913,1,1,HCM,676,1011,234,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 15:52:00,0
2017-03-12 17:00:00,DCNN,4913,1,1,HCM,676,1011,137,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 16:51:00,0
2017-03-12 18:00:00,DCNN,4913,1,1,HCM,676,1011,62,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 17:53:00,0
2017-03-12 19:00:00,DCNN,4913,1,1,HCM,676,1011,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 18:52:00,0
2017-03-12 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 19:59:00,0
2017-03-12 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 20:54:00,0
2017-03-12 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 21:52:00,0
2017-03-12 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-12 22:52:00,0
2017-03-13 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 00:05:00,0
2017-03-13 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 00:51:00,0
2017-03-13 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 01:51:00,0
2017-03-13 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 02:51:00,0
2017-03-13 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 03:52:00,0
2017-03-13 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 04:52:00,0
2017-03-13 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 05:53:00,0
2017-03-13 07:00:00,DCNN,4913,1,1,HCM,676,1011,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 06:51:00,0
2017-03-13 08:00:00,DCNN,4913,1,1,HCM,676,1011,274,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 07:51:00,0
2017-03-13 09:00:00,DCNN,4913,1,1,HCM,676,1011,673,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 08:54:00,0
2017-03-13 10:00:00,DCNN,4913,1,1,HCM,676,1011,1223,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 09:52:00,0
2017-03-13 11:00:00,DCNN,4913,1,1,HCM,676,1011,1632,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 10:52:00,0
2017-03-13 12:00:00,DCNN,4913,1,1,HCM,676,1011,1981,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 11:53:00,0
2017-03-13 13:00:00,DCNN,4913,1,1,HCM,676,1011,2035,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 12:53:00,0
2017-03-13 14:00:00,DCNN,4913,1,1,HCM,676,1011,1941,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 13:52:00,0
2017-03-13 15:00:00,DCNN,4913,1,1,HCM,676,1011,1699,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 14:51:00,0
2017-03-13 16:00:00,DCNN,4913,1,1,HCM,676,1011,821,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 15:51:00,0
2017-03-13 17:00:00,DCNN,4913,1,1,HCM,676,1011,356,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 16:51:00,0
2017-03-13 18:00:00,DCNN,4913,1,1,HCM,676,1011,114,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 17:53:00,0
2017-03-13 19:00:00,DCNN,4913,1,1,HCM,676,1011,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 18:51:00,0
2017-03-13 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 19:53:00,0
2017-03-13 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 20:54:00,0
2017-03-13 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 21:52:00,0
2017-03-13 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 22:53:00,0
2017-03-14 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13 23:52:00,0
2017-03-14 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 00:51:00,0
2017-03-14 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 01:51:00,0
2017-03-14 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 02:51:00,0
2017-03-14 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 03:52:00,0
2017-03-14 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 04:51:00,0
2017-03-14 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 05:53:00,0
2017-03-14 07:00:00,DCNN,4913,1,1,HCM,676,1011,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 06:51:00,0
2017-03-14 08:00:00,DCNN,4913,1,1,HCM,676,1011,79,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 07:52:00,0
2017-03-14 09:00:00,DCNN,4913,1,1,HCM,676,1011,222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 08:56:00,0
2017-03-14 10:00:00,DCNN,4913,1,1,HCM,676,1011,536,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 10:33:00,0
2017-03-14 11:00:00,DCNN,4913,1,1,HCM,676,1011,1253,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 10:53:00,0
2017-03-14 12:00:00,DCNN,4913,1,1,HCM,676,1011,935,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 11:52:00,0
2017-03-14 13:00:00,DCNN,4913,1,1,HCM,676,1011,817,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 12:53:00,0
2017-03-14 14:00:00,DCNN,4913,1,1,HCM,676,1011,978,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 13:52:00,0
2017-03-14 15:00:00,DCNN,4913,1,1,HCM,676,1011,989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 14:54:00,0
2017-03-14 16:00:00,DCNN,4913,1,1,HCM,676,1011,635,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 15:51:00,0
2017-03-14 17:00:00,DCNN,4913,1,1,HCM,676,1011,267,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 16:52:00,0
2017-03-14 18:00:00,DCNN,4913,1,1,HCM,676,1011,166,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 17:52:00,0
2017-03-14 19:00:00,DCNN,4913,1,1,HCM,676,1011,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 18:52:00,0
2017-03-14 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 19:55:00,0
2017-03-14 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 20:53:00,0
2017-03-14 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 21:52:00,0
2017-03-14 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 22:51:00,0
2017-03-15 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-14 23:51:00,0
2017-03-15 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 00:51:00,0
2017-03-15 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 01:52:00,0
2017-03-15 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 02:51:00,0
2017-03-15 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 03:51:00,0
2017-03-15 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 04:52:00,0
2017-03-15 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 05:53:00,0
2017-03-15 07:00:00,DCNN,4913,1,1,HCM,676,1011,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 06:51:00,0
2017-03-15 08:00:00,DCNN,4913,1,1,HCM,676,1011,140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 07:52:00,0
2017-03-15 09:00:00,DCNN,4913,1,1,HCM,676,1011,327,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 08:54:00,0
2017-03-15 10:00:00,DCNN,4913,1,1,HCM,676,1011,525,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 09:51:00,0
2017-03-15 11:00:00,DCNN,4913,1,1,HCM,676,1011,1321,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 10:51:00,0
2017-03-15 12:00:00,DCNN,4913,1,1,HCM,676,1011,1912,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 11:51:00,0
2017-03-15 13:00:00,DCNN,4913,1,1,HCM,676,1011,2057,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 12:58:00,0
2017-03-15 14:00:00,DCNN,4913,1,1,HCM,676,1011,1957,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 13:51:00,0
2017-03-15 15:00:00,DCNN,4913,1,1,HCM,676,1011,1697,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 14:55:00,0
2017-03-15 16:00:00,DCNN,4913,1,1,HCM,676,1011,1284,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 15:52:00,0
2017-03-15 17:00:00,DCNN,4913,1,1,HCM,676,1011,794,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 16:52:00,0
2017-03-15 18:00:00,DCNN,4913,1,1,HCM,676,1011,294,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 17:52:00,0
2017-03-15 19:00:00,DCNN,4913,1,1,HCM,676,1011,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 18:52:00,0
2017-03-15 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 19:51:00,0
2017-03-15 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 20:53:00,0
2017-03-15 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 21:52:00,0
2017-03-15 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 22:55:00,0
2017-03-16 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-15 23:52:00,0
2017-03-16 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 00:54:00,0
2017-03-16 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 01:51:00,0
2017-03-16 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 02:52:00,0
2017-03-16 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 03:51:00,0
2017-03-16 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 04:53:00,0
2017-03-16 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 05:53:00,0
2017-03-16 07:00:00,DCNN,4913,1,1,HCM,676,1011,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 06:51:00,0
2017-03-16 08:00:00,DCNN,4913,1,1,HCM,676,1011,87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 07:51:00,0
2017-03-16 09:00:00,DCNN,4913,1,1,HCM,676,1011,245,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 08:55:00,0
2017-03-16 10:00:00,DCNN,4913,1,1,HCM,676,1011,255,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 09:52:00,0
2017-03-16 11:00:00,DCNN,4913,1,1,HCM,676,1011,417,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 10:51:00,0
2017-03-16 12:00:00,DCNN,4913,1,1,HCM,676,1011,467,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 11:51:00,0
2017-03-16 13:00:00,DCNN,4913,1,1,HCM,676,1011,532,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 12:51:00,0
2017-03-16 14:00:00,DCNN,4913,1,1,HCM,676,1011,432,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 13:51:00,0
2017-03-16 15:00:00,DCNN,4913,1,1,HCM,676,1011,336,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 14:52:00,0
2017-03-16 16:00:00,DCNN,4913,1,1,HCM,676,1011,556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 15:53:00,0
2017-03-16 17:00:00,DCNN,4913,1,1,HCM,676,1011,228,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 16:52:00,0
2017-03-16 18:00:00,DCNN,4913,1,1,HCM,676,1011,56,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 17:53:00,0
2017-03-16 19:00:00,DCNN,4913,1,1,HCM,676,1011,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 18:51:00,0
2017-03-16 20:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 19:55:00,0
2017-03-16 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 20:56:00,0
2017-03-16 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 21:52:00,0
2017-03-16 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 22:55:00,0
2017-03-17 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16 23:52:00,0
2017-03-17 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 00:52:00,0
2017-03-17 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 01:51:00,0
2017-03-17 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 02:54:00,0
2017-03-17 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 03:51:00,0
2017-03-17 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 04:52:00,0
2017-03-17 06:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 05:56:00,0
2017-03-17 07:00:00,DCNN,4913,1,1,HCM,676,1011,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 06:51:00,0
2017-03-17 08:00:00,DCNN,4913,1,1,HCM,676,1011,323,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 07:54:00,0
2017-03-17 09:00:00,DCNN,4913,1,1,HCM,676,1011,615,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-17 08:54:00,0
